Name,team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
Willis McGahee,DEN,"
									
										
										
											
												
												
													
														
														
															249
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															16.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,199
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															79.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															79.9
														
													
												
											
										
									
								"
Ryan Mathews,SD,"
									
										
										
											
												
												
													
														
														
															222
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															15.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,091
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															77.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															77.9
														
													
												
											
										
									
								"
Steven Jackson,STL,"
									
										
										
											
												
												
													
														
														
															260
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															17.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,145
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															76.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															76.3
														
													
												
											
										
									
								"
Frank Gore,SF,"
									
										
										
											
												
												
													
														
														
															282
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															17.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,211
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															75.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															75.7
														
													
												
											
										
									
								"
Beanie Wells,ARI,"
									
										
										
											
												
												
													
														
														
															245
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															17.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,047
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															74.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															74.8
														
													
												
											
										
									
								"
Reggie Bush,MIA,"
									
										
										
											
												
												
													
														
														
															216
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															14.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,086
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															72.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															72.4
														
													
												
											
										
									
								"
Cedric Benson,CIN,"
									
										
										
											
												
												
													
														
														
															273
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															18.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,067
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															71.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															71.1
														
													
												
											
										
									
								"
DeMarco Murray,DAL,"
									
										
										
											
												
												
													
														
														
															164
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															12.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															897
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															69.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															69.0
														
													
												
											
										
									
								"
Shonn Greene,NYJ,"
									
										
										
											
												
												
													
														
														
															253
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															15.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,054
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															65.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															65.9
														
													
												
											
										
									
								"
Chris Johnson,TEN,"
									
										
										
											
												
												
													
														
														
															262
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															16.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,047
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															65.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															65.4
														
													
												
											
										
									
								"
Jahvid Best,DET,"
									
										
										
											
												
												
													
														
														
															84
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															14.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															390
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															65.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															65.0
														
													
												
											
										
									
								"
Tim Hightower,WAS,"
									
										
										
											
												
												
													
														
														
															84
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															16.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															321
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															64.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															64.2
														
													
												
											
										
									
								"
Ben Tate,HOU,"
									
										
										
											
												
												
													
														
														
															175
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															11.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															942
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															62.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															62.8
														
													
												
											
										
									
								"
Chris Ivory,NO,"
									
										
										
											
												
												
													
														
														
															79
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															13.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															374
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															62.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															62.3
														
													
												
											
										
									
								"
Rashard Mendenhall,PIT,"
									
										
										
											
												
												
													
														
														
															228
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															15.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															928
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															61.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															61.9
														
													
												
											
										
									
								"
Michael Bush,OAK,"
									
										
										
											
												
												
													
														
														
															256
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															16.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															977
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															61.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															61.1
														
													
												
											
										
									
								"
Peyton Hillis,CLE,"
									
										
										
											
												
												
													
														
														
															161
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															16.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															587
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															58.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															58.7
														
													
												
											
										
									
								"
LeGarrette Blount,TB,"
									
										
										
											
												
												
													
														
														
															184
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															13.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															781
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															55.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															55.8
														
													
												
											
										
									
								"
Ahmad Bradshaw,NYG,"
									
										
										
											
												
												
													
														
														
															171
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															14.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															659
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															54.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															54.9
														
													
												
											
										
									
								"
Evan Royster,WAS,"
									
										
										
											
												
												
													
														
														
															56
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															9.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															328
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															54.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															54.7
														
													
												
											
										
									
								"
DeAngelo Williams,CAR,"
									
										
										
											
												
												
													
														
														
															155
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															9.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															836
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															52.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															52.2
														
													
												
											
										
									
								"
Kevin Smith,DET,"
									
										
										
											
												
												
													
														
														
															72
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															10.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															356
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															50.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															50.9
														
													
												
											
										
									
								"
Felix Jones,DAL,"
									
										
										
											
												
												
													
														
														
															127
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															10.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															575
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															47.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															47.9
														
													
												
											
										
									
								"
Jonathan Stewart,CAR,"
									
										
										
											
												
												
													
														
														
															142
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															8.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															761
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															47.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															47.6
														
													
												
											
										
									
								"
