Name,Team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
Khiry Robinson,NYJ,8,8.0,22,2.8,22.0,0
Rex Burkhead,CIN,74,4.6,344,4.6,21.5,2
Charles Sims,TB,51,7.3,149,2.9,21.3,1
Charcandrick West,KC,88,5.9,293,3.3,19.5,1
Christine Michael,GB,31,5.2,114,3.7,19.0,1
Alfred Morris,DAL,69,4.9,243,3.5,17.4,2
Jeremy Langford,CHI,62,5.2,200,3.2,16.7,4
Fozzy Whittaker,CAR,57,3.6,265,4.6,16.6,0
James Starks,GB,63,7.0,145,2.3,16.1,0
Kerwynn Williams,ARI,18,1.8,157,8.7,15.7,2
Antone Smith,TB,10,3.3,47,4.7,15.7,0
Corey Grant,JAX,32,2.9,164,5.1,14.9,1
Peyton Barber,TB,55,3.7,223,4.1,14.9,1
Kenneth Farrow,SD,60,4.6,192,3.2,14.8,0
Troymaine Pope,SEA,11,3.7,43,3.9,14.3,0
DuJuan Harris,SF,38,3.8,138,3.6,13.8,0
Arian Foster,MIA,22,5.5,55,2.5,13.8,0
Akeem Hunt,HOU,20,2.5,109,5.5,13.6,0
Jamaal Charles,KC,12,4.0,40,3.3,13.3,1
Shaun Draughn,SF,74,4.6,196,2.6,12.2,4
Alex Collins,SEA,31,2.8,125,4.0,11.4,1
Kenyan Drake,MIA,33,2.1,179,5.4,11.2,2
Orleans Darkwa,NYG,30,3.0,111,3.7,11.1,2
Denard Robinson,JAX,41,3.2,144,3.5,11.1,0
Robert Turbin,IND,47,3.1,164,3.5,10.9,7
Kapri Bibbs,DEN,29,2.4,129,4.4,10.8,0
Don Jackson,GB,10,3.3,32,3.2,10.7,0
Ka'Deem Carey,CHI,32,2.7,126,3.9,10.5,0
Jonathan Grimes,HOU,23,2.3,105,4.6,10.5,0
James White,NE,39,2.4,166,4.3,10.4,0
Kenjon Barner,PHI,27,2.1,129,4.8,9.9,2
Aaron Ripkowski,GB,34,2.1,150,4.4,9.4,2
Benny Cunningham,LA,21,1.9,101,4.8,9.2,0
Mack Brown,WAS,8,0.9,82,10.3,9.1,1
Jonathan Williams,BUF,27,2.5,94,3.5,8.5,1
D.J. Foster,NE,7,2.3,24,3.4,8.0,0
Damien Williams,MIA,35,2.3,115,3.3,7.7,3
Isaiah Pead,MIA,8,2.7,22,2.8,7.3,0
Mike Tolbert,CAR,35,2.2,114,3.3,7.1,0
Joe Banyard,JAX,2,2.0,7,3.5,7.0,0
Stevan Ridley,ATL,3,3.0,7,2.3,7.0,0
Brandon Wilds,NYJ,10,2.5,27,2.7,6.8,0
Mike Davis,SF,19,2.4,50,2.6,6.2,1
Andre Ellington,ARI,34,2.1,96,2.8,6.0,0
Terrence Magee,SEA,3,1.5,12,4.0,6.0,0
Raheem Mostert,SF,1,1.0,6,6.0,6.0,0
Daniel Lasco,NO,11,1.6,32,2.9,4.6,0
Javorius Allen,BAL,9,1.1,34,3.8,4.2,0
Bobby Rainey,NYG,17,1.1,63,3.7,4.2,0
Jordan Todman,IND,9,0.6,59,6.6,3.7,0
Bronson Hill,JAX,2,0.7,11,5.5,3.7,0
Fitzgerald Toussaint,PIT,14,0.9,58,4.1,3.6,0
Juwan Thompson,DEN,8,1.0,26,3.3,3.2,1
Andy Janovich,DEN,4,0.4,33,8.3,3.0,1
Jamize Olawale,OAK,17,1.1,47,2.8,2.9,2
Knile Davis,KC,13,1.4,23,1.8,2.6,0
Cedric Peerman,CIN,6,1.0,15,2.5,2.5,0
Malcolm Brown,LA,18,1.1,39,2.2,2.4,0
Lance Dunbar,DAL,9,0.7,31,3.4,2.4,1
John Kuhn,NO,18,1.1,37,2.1,2.3,4
C.J. Spiller,NYJ,3,0.8,9,3.0,2.2,0
George Atkinson,CLE,7,0.4,34,4.9,2.1,1
J.D. McKissic,SEA,1,1.0,2,2.0,2.0,0
Kyle Juszczyk,BAL,5,0.3,22,4.4,1.4,1
Travaris Cadet,NO,4,0.3,19,4.8,1.3,0
Josh Ferguson,IND,15,0.9,20,1.3,1.2,0
Zach Line,MIN,7,0.5,15,2.1,1.0,0
Antonio Andrews,TEN,2,0.1,15,7.5,0.9,0
Jerome Felton,BUF,8,0.5,13,1.6,0.9,0
Paul Lasike,CHI,3,0.3,8,2.7,0.8,0
Stepfan Taylor,ARI,4,0.3,12,3.0,0.8,0
Jay Prosch,HOU,4,0.3,9,2.3,0.6,0
George Farmer,SEA,1,0.5,1,1.0,0.5,0
Keith Smith,DAL,2,0.1,5,2.5,0.3,0
Brandon Bolden,NE,1,0.1,4,4.0,0.3,0
Will Tukuafu,SEA,2,0.3,2,1.0,0.3,0
Tyler Ervin,HOU,1,0.1,3,3.0,0.2,0
Derek Watt,SD,2,0.1,4,2.0,0.2,0
Jalston Fowler,TEN,1,0.1,3,3.0,0.2,0
Joe Kerridge,GB,1,0.1,0,0.0,0.0,0
Marcel Reece,SEA,2,0.5,0,0.0,0.0,0
Lorenzo Taliaferro,BAL,1,0.3,0,0.0,0.0,0
Reggie Bush,BUF,12,0.9,-3,-0.3,-0.2,1
Taiwan Jones,OAK,1,0.1,-8,-8.0,-0.6,0
Brandon Burks,NYJ,2,2.0,-4,-2.0,-4.0,0
