Name,Team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
Chris Brown,HOU,79,5.6,267,3.4,19.1,3
Edgerrin James,SEA,46,6.6,125,2.7,17.9,0
LenDale White,TEN,64,4.9,222,3.5,17.1,2
Glen Coffee,SF,83,5.9,226,2.7,16.1,1
Garrett Wolfe,CHI,22,2.8,120,5.5,15.0,1
Rock Cartwright,WAS,64,4.0,228,3.6,14.2,0
Lynell Hamilton,NO,35,3.9,125,3.6,13.9,2
Rashad Jennings,JAC,39,2.6,202,5.2,13.5,1
Marcus Mason,WAS,32,3.2,127,4.0,12.7,0
Le'Ron McClain,BAL,46,2.9,180,3.9,11.2,2
Michael Bennett,SD,23,3.8,65,2.8,10.8,0
Tyrell Sutton,CAR,12,1.7,68,5.7,9.7,0
LaMont Jordan,DEN,25,2.8,86,3.4,9.6,0
Kenneth Darby,STL,27,1.7,152,5.6,9.5,0
BenJarvus Green-Ellis,NE,26,2.2,114,4.4,9.5,0
Brandon Jackson,GB,37,3.1,111,3.0,9.2,2
Mike Tolbert,SD,25,1.6,148,5.9,9.2,1
D.J. Ware,NYG,13,1.6,73,5.6,9.1,1
Dantrell Savage,KC,10,2.0,45,4.5,9.0,0
Aaron Brown,DET,27,1.8,131,4.9,8.7,0
Kolby Smith,KC,15,3.8,33,2.2,8.2,0
Tim Castille,KC,14,2.0,55,3.9,7.9,0
Mike Hart,IND,26,2.9,70,2.7,7.8,1
Lousaka Polite,MIA,37,2.3,123,3.3,7.7,0
Albert Young,MIN,12,1.7,53,4.4,7.6,0
James Davis,CLE,9,4.5,15,1.7,7.5,0
Mewelde Moore,PIT,35,2.2,118,3.4,7.4,0
Chad Simpson,IND,15,1.1,102,6.8,7.3,2
Patrick Cobbs,MIA,6,1.2,36,6.0,7.2,0
Javon Ringer,TEN,8,1.1,48,6.0,6.9,0
Mike Goodson,CAR,22,2.8,49,2.2,6.1,0
Brian Leonard,CIN,27,1.9,84,3.1,6.0,0
Lex Hilliard,MIA,23,1.4,89,3.9,5.6,1
Louis Rankin,SEA,8,1.1,36,4.5,5.1,0
Earnest Graham,TB,14,1.1,66,4.7,5.1,0
Jacob Hester,SD,21,1.4,74,3.5,4.9,0
DeShawn Wynn,GB,6,1.5,19,3.2,4.8,0
Brad Hoover,CAR,20,1.8,52,2.6,4.7,1
Gartrell Johnson,NYG,13,1.3,43,3.3,4.3,0
Jackie Battle,KC,7,1.4,21,3.0,4.2,0
Peyton Hillis,DEN,13,0.9,54,4.2,3.9,1
Adrian Peterson,CHI,7,0.5,51,7.3,3.6,0
Jerome Felton,DET,15,1.2,46,3.1,3.5,0
Tony Richardson,NYJ,7,0.4,48,6.9,3.0,0
Eldra Buckley,PHI,15,0.9,44,2.9,2.8,1
Heath Evans,NO,5,0.8,16,3.2,2.7,1
Moran Norris,SF,14,0.9,41,2.9,2.6,1
Carey Davis,PIT,2,0.3,15,7.5,2.5,0
Kory Sheets,MIA,1,0.5,5,5.0,2.5,0
Jalen Parmele,BAL,5,0.7,17,3.4,2.4,0
Corey McIntyre,BUF,5,0.3,34,6.8,2.3,0
Greg Jones,JAC,4,0.3,23,5.8,1.8,0
Samkon Gado,STL,14,0.9,26,1.9,1.7,0
Aaron Stecker,ATL,5,0.6,15,3.0,1.7,0
Javarris Williams,KC,6,1.5,6,1.0,1.5,0
John Kuhn,GB,8,0.6,18,2.3,1.3,1
Jason Wright,ARI,3,0.2,17,5.7,1.1,0
LaRod Stephens-Howling,ARI,6,0.4,15,2.5,0.9,0
Kyle Eckel,NO,2,0.3,6,3.0,0.9,0
Ovie Mughelli,ATL,4,0.3,10,2.5,0.7,0
Clifton Smith,TB,4,0.4,7,1.8,0.6,0
Mike Karney,STL,2,0.1,8,4.0,0.6,0
Jeremi Johnson,CIN,4,0.2,8,2.0,0.5,0
Justin Griffith,SEA,4,0.3,6,1.5,0.5,0
Naufahu Tahi,MIN,3,0.2,5,1.7,0.3,0
Mike Cox,KC,3,0.2,5,1.7,0.3,1
Ahmard Hall,TEN,1,0.1,5,5.0,0.3,0
Michael Robinson,SF,3,0.2,2,0.7,0.1,0
Montell Owens,JAC,2,0.1,1,0.5,0.1,0
B.J. Askew,TB,1,0.2,0,0.0,0.0,0
Matt Lawrence,BAL,4,0.5,0,0.0,0.0,0
Oren O'Neal,OAK,1,0.2,0,0.0,0.0,0
Chris Pressley,TB,1,0.1,0,0.0,0.0,0
Gary Russell,OAK,3,0.2,0,0.0,0.0,0
