Name,team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
Barry Sanders,DET,"
									
										
										
											
												
												
													
														
														
															307
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															19.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,553
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															97.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															97.1
														
													
												
											
										
									
								"
Terrell Davis,DEN,"
									
										
										
											
												
												
													
														
														
															345
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															21.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,538
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															96.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															96.1
														
													
												
											
										
									
								"
Jerome Bettis,PIT,"
									
										
										
											
												
												
													
														
														
															320
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															20.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,431
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															89.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															89.4
														
													
												
											
										
									
								"
Ricky Watters,PHI,"
									
										
										
											
												
												
													
														
														
															353
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															22.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,411
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															88.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															88.2
														
													
												
											
										
									
								"
Robert Smith,MIN,"
									
										
										
											
												
												
													
														
														
															162
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															20.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															692
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															86.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															86.5
														
													
												
											
										
									
								"
Eddie George,HOU,"
									
										
										
											
												
												
													
														
														
															335
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															20.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,368
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															85.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															85.5
														
													
												
											
										
									
								"
Terry Allen,WAS,"
									
										
										
											
												
												
													
														
														
															347
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															21.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,353
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															84.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															84.6
														
													
												
											
										
									
								"
Emmitt Smith,DAL,"
									
										
										
											
												
												
													
														
														
															327
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															21.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,204
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															80.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															80.3
														
													
												
											
										
									
								"
Adrian Murrell,NYJ,"
									
										
										
											
												
												
													
														
														
															301
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															18.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,249
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															78.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															78.1
														
													
												
											
										
									
								"
Curtis Martin,NE,"
									
										
										
											
												
												
													
														
														
															316
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															19.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,152
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															72.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															72.0
														
													
												
											
										
									
								"
Leroy Hoard,MIN,"
									
										
										
											
												
												
													
														
														
															105
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															17.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															420
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															70.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															70.0
														
													
												
											
										
									
								"
Anthony Johnson,CAR,"
									
										
										
											
												
												
													
														
														
															300
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															18.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,120
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															70.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															70.0
														
													
												
											
										
									
								"
Abdul-Karim al-Jabbar,MIA,"
									
										
										
											
												
												
													
														
														
															307
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															19.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,116
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															69.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															69.8
														
													
												
											
										
									
								"
Thurman Thomas,BUF,"
									
										
										
											
												
												
													
														
														
															281
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															18.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,033
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															68.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															68.9
														
													
												
											
										
									
								"
Bam Morris,BAL,"
									
										
										
											
												
												
													
														
														
															172
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															15.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															737
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															67.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															67.0
														
													
												
											
										
									
								"
Jamal Anderson,ATL,"
									
										
										
											
												
												
													
														
														
															232
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															14.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1,055
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															65.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															65.9
														
													
												
											
										
									
								"
Raymont Harris,CHI,"
									
										
										
											
												
												
													
														
														
															194
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															16.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															748
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															62.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															62.3
														
													
												
											
										
									
								"
Chris Warren,SEA,"
									
										
										
											
												
												
													
														
														
															203
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															14.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															855
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															61.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															61.1
														
													
												
											
										
									
								"
Errict Rhett,TB,"
									
										
										
											
												
												
													
														
														
															176
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															19.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															539
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															59.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															59.9
														
													
												
											
										
									
								"
Tim Biakabutuka,CAR,"
									
										
										
											
												
												
													
														
														
															71
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															17.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															229
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															57.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															57.2
														
													
												
											
										
									
								"
Edgar Bennett,GB,"
									
										
										
											
												
												
													
														
														
															222
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															13.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															899
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															56.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															56.2
														
													
												
											
										
									
								"
James Stewart,JAC,"
									
										
										
											
												
												
													
														
														
															190
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															14.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															723
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															55.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															55.6
														
													
												
											
										
									
								"
Rodney Hampton,NYG,"
									
										
										
											
												
												
													
														
														
															254
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															16.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															827
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															55.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															55.1
														
													
												
											
										
									
								"
Napoleon Kaufman,OAK,"
									
										
										
											
												
												
													
														
														
															150
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															9.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															874
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															54.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															54.6
														
													
												
											
										
									
								"
Garrison Hearst,CIN,"
									
										
										
											
												
												
													
														
														
															225
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															14.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															847
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															52.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															52.9
														
													
												
											
										
									
								"
Ray Zellars,NO,"
									
										
										
											
												
												
													
														
														
															120
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															13.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															475
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															52.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															52.8
														
													
												
											
										
									
								"
Marcus Allen,KC,"
									
										
										
											
												
												
													
														
														
															206
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															12.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															830
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															51.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															51.9
														
													
												
											
										
									
								"
Leonard Russell,SD,"
									
										
										
											
												
												
													
														
														
															219
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															14.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															713
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															47.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															47.5
														
													
												
											
										
									
								"
Marshall Faulk,IND,"
									
										
										
											
												
												
													
														
														
															198
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															15.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															587
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															45.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															45.2
														
													
												
											
										
									
								"
Greg Hill,KC,"
									
										
										
											
												
												
													
														
														
															135
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															9.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															645
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															43.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															43.0
														
													
												
											
										
									
								"
Lamar Smith,SEA,"
									
										
										
											
												
												
													
														
														
															153
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															9.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															680
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															42.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															42.5
														
													
												
											
										
									
								"
Erric Pegram,PIT,"
									
										
										
											
												
												
													
														
														
															97
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															8.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															509
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															42.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															42.4
														
													
												
											
										
									
								"
LeShon Johnson,ARI,"
									
										
										
											
												
												
													
														
														
															141
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															9.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															634
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															42.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															42.3
														
													
												
											
										
									
								"
Lawrence Phillips,STL,"
									
										
										
											
												
												
													
														
														
															193
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															12.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															632
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															42.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															42.1
														
													
												
											
										
									
								"
