Name,Team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
Earnest Byner,CLE,72,4.5,426,5.9,26.6,2
Matt Suhey,CHI,124,7.8,424,3.4,26.5,4
James Brooks,CIN,103,6.9,396,3.8,26.4,2
Ken Jenkins,DET,78,5.6,358,4.6,25.6,1
Keith Griffin,WAS,97,6.1,408,4.2,25.5,0
Rich Erenberg,PIT,115,7.2,405,3.5,25.3,2
Stanford Jennings,CIN,79,5.3,379,4.8,25.3,2
Theotis Brown,KC,97,6.9,337,3.5,24.1,4
Earl Campbell,NO,50,6.2,190,3.8,23.8,0
Frank Hawkins,RAI,108,6.8,376,3.5,23.5,3
Gerald Willhite,DEN,77,4.8,371,4.8,23.2,2
Dwayne Crutchfield,RAM,73,4.9,337,4.6,22.5,1
Franco Harris,SEA,68,8.5,170,2.5,21.2,0
David Hughes,SEA,94,5.9,327,3.5,20.4,1
Eric Lane,SEA,80,5.3,299,3.7,19.9,4
Stan Edwards,HOU,60,4.3,267,4.5,19.1,1
Randall Morris,SEA,58,5.8,189,3.3,18.9,0
Wayne Wilson,NO,74,5.3,261,3.5,18.6,1
Lynn Cain,ATL,77,5.1,276,3.6,18.4,3
Timmy Newsome,DAL,66,4.4,268,4.1,17.9,5
Barry Redden,RAM,45,3.2,247,5.5,17.6,0
Frank Middleton,IND,92,5.8,275,3.0,17.2,1
Cedric Minter,NYJ,34,4.2,136,4.0,17.0,1
Hubie Oliver,PHI,72,4.5,263,3.7,16.4,0
Kenny King,RAI,67,4.2,254,3.8,15.9,0
Speedy Neal,BUF,49,4.1,175,3.6,14.6,1
Buford McGee,SD,67,4.2,226,3.4,14.1,4
Billy Jackson,KC,50,3.1,225,4.5,14.1,1
Rick Parros,DEN,46,3.1,208,4.5,13.9,2
Dan Doornink,SEA,57,3.6,215,3.8,13.4,0
Earl Ferrell,STL,44,2.8,203,4.6,12.7,1
Ron Springs,DAL,68,4.2,197,2.9,12.3,1
Pete Johnson,MIA,68,5.2,159,2.3,12.2,9
Derrick Harmon,SF,39,2.4,192,4.9,12.0,1
Bruce Harper,NYJ,10,2.5,48,4.8,12.0,1
Calvin Thomas,CHI,40,2.5,186,4.6,11.6,1
Zachary Dixon,SEA,52,4.0,149,2.9,11.5,2
Ken Lacy,KC,46,3.1,165,3.6,11.0,2
Marion Barber,NYJ,31,2.2,148,4.8,10.6,2
Ray Crouse,GB,53,3.3,169,3.2,10.6,0
Bill Ring,SF,38,2.4,162,4.3,10.1,3
Alvin Moore,IND,38,2.9,127,3.3,9.8,2
Michael Haddix,PHI,48,3.4,130,2.7,9.3,1
Harlan Huckleby,GB,35,2.2,145,4.1,9.1,0
Mel Carver,TB,11,2.2,44,4.0,8.8,0
Tony Paige,NYJ,35,2.2,130,3.7,8.1,7
George Wonsley,IND,37,2.6,111,3.0,7.9,0
Lionel James,SD,25,1.6,115,4.6,7.2,0
Edward Anthony,NO,20,1.3,105,5.3,7.0,1
Andre Hardy,PHI,14,2.3,41,2.9,6.8,0
Del Rodgers,GB,25,1.8,94,3.8,6.7,0
Cullen Bryant,SEA,20,2.2,58,2.9,6.4,0
Anthony Corley,PIT,18,1.3,89,4.9,6.4,0
Charles White,CLE,24,2.4,62,2.6,6.2,0
Jewerl Thomas,SD,14,2.0,43,3.1,6.1,2
Butch Woolfolk,NYG,40,2.7,92,2.3,6.1,1
Tony Galbreath,NYG,22,1.4,97,4.4,6.1,0
Elton Veals,PIT,31,2.1,87,2.8,5.8,0
Dexter Bussey,DET,32,2.0,91,2.8,5.7,0
Randy Love,STL,25,1.6,90,3.6,5.6,1
Booker Moore,BUF,24,1.6,84,3.5,5.6,0
Donald Jordan,CHI,11,0.8,70,6.4,5.4,0
Michael Williams,PHI,33,2.1,83,2.5,5.2,0
Dennis Gentry,CHI,21,1.3,79,3.8,4.9,1
Allen Rice,MIN,14,1.0,58,4.1,4.1,1
Rick Kane,WAS,17,1.4,43,2.5,3.6,0
Anthony Hutchison,CHI,14,1.2,39,2.8,3.2,1
Van Williams,BUF,18,1.1,51,2.8,3.2,0
Mike Gunter,KC,15,3.8,12,0.8,3.0,0
Dave D'Addio,DET,7,0.4,46,6.6,2.9,0
Gene Lang,DEN,8,0.5,42,5.3,2.6,2
Otis Wonsley,WAS,18,1.1,38,2.1,2.4,4
Adger Armstrong,TB,10,0.7,34,3.4,2.3,2
Willie Joyner,HOU,14,1.4,22,1.6,2.2,0
Chris Brewer,DEN,10,0.8,28,2.8,2.2,0
Jeff Moore,WAS,3,0.4,13,4.3,1.9,0
Scott Dierking,TB,3,0.4,14,4.7,1.8,0
Michael Morton,TB,16,1.0,27,1.7,1.7,0
David Nelson,MIN,1,0.5,3,3.0,1.5,0
Sylvester Stamps,ATL,3,0.3,15,5.0,1.5,0
James Jones,DAL,8,0.9,13,1.6,1.4,0
Fernandars Gillespie,PIT,7,0.5,18,2.6,1.3,0
Wayne Morris,SD,5,0.5,12,2.4,1.2,1
Perry Harrington,STL,3,0.5,6,2.0,1.0,0
Joe McCall,RAI,1,0.3,3,3.0,1.0,0
Jesse Myles,DEN,5,0.7,7,1.4,1.0,0
Johnny Davis,CLE,3,0.2,15,5.0,0.9,1
John Farley,CIN,7,0.5,11,1.6,0.8,0
Earl Cooper,SF,3,0.2,13,4.3,0.8,0
Carl Monroe,SF,3,0.2,13,4.3,0.8,0
Tim Wilson,NO,2,0.2,8,4.0,0.7,0
Cliff Austin,ATL,4,0.3,7,1.8,0.5,0
Willard Harrell,STL,6,0.4,7,1.2,0.4,1
George Peoples,TB,1,0.2,2,2.0,0.3,0
James Owens,TB,1,0.2,1,1.0,0.2,0
Chester Willis,RAI,5,0.3,4,0.8,0.2,0
Lawrence Ricks,KC,2,0.4,1,0.5,0.2,0
Derrick Jensen,RAI,3,0.2,3,1.0,0.2,1
Robb Riddick,BUF,3,0.2,3,1.0,0.2,0
Frank Cephous,NYG,3,0.2,2,0.7,0.1,0
Mike Guman,RAM,1,0.1,2,2.0,0.1,0
Greg Pruitt,RAI,8,0.5,0,0.0,0.0,0
Todd Spencer,PIT,1,0.1,0,0.0,0.0,0
Dwight Walker,CLE,1,0.1,-8,-8.0,-0.7,0
