Name,Team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
Alvin Pearman,JAC,39,2.4,149,3.8,9.3,1
Dominic Rhodes,IND,40,3.1,118,2.9,9.1,4
Jason Wright,CLE,11,3.7,27,2.5,9.0,1
Derrick Ward,NYG,35,2.5,123,3.5,8.8,0
Nick Goings,CAR,37,2.3,133,3.6,8.3,0
Jarrett Payton,TEN,33,2.5,105,3.2,8.1,2
Derrick Blaylock,NYJ,17,2.4,53,3.1,7.6,0
Brandon Jacobs,NYG,38,2.4,99,2.6,6.2,7
Lorenzo Neal,SD,29,1.8,98,3.4,6.1,0
B.J. Askew,NYJ,13,1.3,59,4.5,5.9,0
Jamal Robertson,CAR,14,2.0,41,2.9,5.9,1
Reno Mahe,PHI,20,1.3,87,4.4,5.8,0
Earnest Graham,TB,28,1.8,83,3.0,5.2,0
Mike Alstott,TB,34,2.1,80,2.4,5.0,6
Leonard Weaver,SEA,17,1.1,80,4.7,5.0,0
Mack Strong,SEA,17,1.1,78,4.6,4.9,0
Ciatrick Fason,MIN,32,2.5,62,1.9,4.8,4
Amos Zereoue,NE,7,2.3,14,2.0,4.7,0
Justin Griffith,ATL,15,0.9,65,4.3,4.1,0
Sammy Morris,MIA,16,1.0,58,3.6,3.6,1
Jamel White,BAL,6,1.2,17,2.8,3.4,0
Darren Sproles,SD,8,0.5,50,6.3,3.3,0
Moe Williams,MIN,13,2.2,20,1.5,3.3,0
Ran Carthon,IND,13,2.2,18,1.4,3.0,1
Anthony Thomas,NO,7,1.8,12,1.7,3.0,0
Obafemi Ayanbadejo,ARI,22,1.4,46,2.1,2.9,0
Jason McKie,CHI,3,0.4,22,7.3,2.8,0
Dee Brown,KC,7,0.9,21,3.0,2.6,0
ReShard Lee,GB,11,1.6,16,1.5,2.3,0
Justin Fargas,OAK,5,0.4,28,5.6,2.0,0
Lee Suggs,CLE,8,1.0,15,1.9,1.9,0
Brad Hoover,CAR,10,0.7,22,2.2,1.5,0
Damien Anderson,ARI,2,0.4,7,3.5,1.4,0
James Jackson,ARI,4,0.5,11,2.8,1.4,0
Paul Smith,DET,4,0.3,16,4.0,1.3,0
Arlen Harris,STL,13,0.8,21,1.6,1.3,1
Dan Kreider,PIT,3,0.2,21,7.0,1.3,0
Cecil Sapp,DEN,5,0.3,21,4.2,1.3,0
James Mungro,IND,7,0.6,15,2.1,1.2,0
Tony Richardson,KC,6,0.4,20,3.3,1.2,0
Travis Minor,MIA,5,0.3,17,3.4,1.1,0
Jeremi Johnson,CIN,8,0.5,14,1.8,0.9,0
Derrick Wimbush,JAC,3,0.2,12,4.0,0.9,1
Nehemiah Broughton,WAS,1,0.2,3,3.0,0.8,0
Mike Karney,NO,6,0.4,12,2.0,0.8,0
Bryan Johnson,CHI,1,0.1,5,5.0,0.7,0
Terry Jackson,SF,2,0.1,11,5.5,0.7,0
Lousaka Polite,DAL,2,0.1,8,4.0,0.6,0
Kyle Johnson,DEN,4,0.2,9,2.3,0.6,1
Terrelle Smith,CLE,6,0.4,9,1.5,0.6,0
Rod Smart,CAR,3,0.2,6,2.0,0.5,0
Justin Green,BAL,5,0.4,4,0.8,0.3,0
Andrew Pinnock,SD,1,0.1,4,4.0,0.3,0
Chris Hetherington,SF,1,0.1,3,3.0,0.2,0
Cory Schlesinger,DET,1,0.1,1,1.0,0.1,0
Jerald Sowell,NYJ,1,0.1,1,1.0,0.1,1
Mike Cloud,NYG,1,1.0,0,0.0,0.0,0
Madison Hedgecock,STL,1,0.1,0,0.0,0.0,0
Nicolas Luchey,CIN,1,0.3,0,0.0,0.0,0
Daimon Shelton,BUF,1,0.1,0,0.0,0.0,0
William Henderson,GB,1,0.1,-5,-5.0,-0.3,0
