Name,Team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
James Brooks,SD,109,7.8,525,4.8,37.5,3
Randy McMillan,BAL,149,9.3,597,4.0,37.3,3
Wilbur Jackson,WAS,46,9.2,183,4.0,36.6,0
Perry Harrington,PHI,34,8.5,140,4.1,35.0,2
Matt Suhey,CHI,150,10.0,521,3.5,34.7,3
Woody Bennett,MIA,28,9.3,104,3.7,34.7,0
Ricky Patton,SF,152,9.5,543,3.6,33.9,4
Mike Augustyniak,NYJ,85,8.5,339,4.0,33.9,1
Lynn Cain,ATL,156,9.8,542,3.5,33.9,4
Cullen Bryant,LA,109,8.4,436,4.0,33.5,1
Derrick Jensen,OAK,117,7.3,456,3.9,28.5,4
Dexter Bussey,DET,105,6.6,446,4.2,27.9,0
Mike Guman,LA,115,7.2,433,3.8,27.1,4
Vagas Ferguson,NE,78,6.0,340,4.4,26.2,3
Wayne Morris,STL,109,6.8,417,3.8,26.1,5
James Owens,TB,91,5.7,406,4.5,25.4,3
Hubie Oliver,PHI,75,5.8,329,4.4,25.3,1
Billy Jackson,KC,111,6.9,398,3.6,24.9,10
Bruce Harper,NYJ,81,5.1,393,4.9,24.6,4
Sam Cunningham,NE,86,7.8,269,3.1,24.5,4
Harlan Huckleby,GB,139,8.7,381,2.7,23.8,5
James Wilder,TB,107,6.7,370,3.5,23.1,4
Lawrence McCutcheon,BUF,34,5.7,138,4.1,23.0,0
Roosevelt Leaks,BUF,91,5.7,357,3.9,22.3,6
Doug Kotar,NYG,46,6.6,154,3.3,22.0,1
Charles White,CLE,97,6.1,342,3.5,21.4,1
Steve Atkins,PHI,1,1.0,21,21.0,21.0,0
Rick Kane,DET,77,4.8,332,4.3,20.8,2
Earl Cooper,SF,98,6.1,330,3.4,20.6,1
Scott Dierking,NYJ,74,4.6,328,4.4,20.5,1
Charles Alexander,CIN,98,6.5,292,3.0,19.5,2
Calvin Murray,PHI,23,3.3,134,5.8,19.1,0
Mark van Eeghen,OAK,39,4.9,150,3.8,18.8,2
Walt Easley,SF,76,6.3,224,2.9,18.7,1
Johnny Davis,SF,94,5.9,297,3.2,18.6,7
Zachary Dixon,BAL,73,4.6,285,3.9,17.8,0
Russell Davis,PIT,47,2.9,270,5.7,16.9,1
Kevin Long,NYJ,73,4.6,269,3.7,16.8,2
Vince Thompson,DET,35,2.7,211,6.0,16.2,1
Curtis Brown,BUF,62,4.4,226,3.6,16.1,0
Paul Hofer,SF,60,5.0,193,3.2,16.1,1
Leon Perry,NYG,72,4.5,257,3.6,16.1,0
John Cappelletti,SD,68,4.2,254,3.7,15.9,4
Sherman Smith,SEA,83,5.2,253,3.0,15.8,3
Roland Hooks,BUF,51,3.2,250,4.9,15.6,3
Tom Newton,NYJ,73,4.6,244,3.3,15.2,1
Ike Forte,NYG,19,3.8,74,3.9,14.8,0
Don Calhoun,NE,57,4.1,205,3.6,14.6,2
Tony Galbreath,MIN,42,3.0,198,4.7,14.1,2
Cleo Miller,CLE,52,4.3,165,3.2,13.8,2
Art Whittington,OAK,69,4.3,220,3.2,13.8,1
Eddie Hill,MIA,37,3.4,146,3.9,13.3,1
Leon Bright,NYG,51,3.4,197,3.9,13.1,2
Dan Doornink,SEA,65,4.3,194,3.0,12.9,1
Terdell Middleton,GB,53,3.8,181,3.4,12.9,0
Frank Hawkins,OAK,40,3.1,165,4.1,12.7,0
Sidney Thornton,PIT,56,3.5,202,3.6,12.6,4
Mosi Tatupu,NE,38,2.4,201,5.3,12.6,2
Louie Giammona,PHI,35,4.4,98,2.8,12.2,1
Nick Giaquinto,WAS,17,2.8,73,4.3,12.2,0
Jack Holmes,NO,58,3.6,194,3.3,12.1,2
James Jones,DAL,34,2.1,183,5.4,11.4,1
Toussaint Tyler,NO,36,2.2,183,5.1,11.4,0
Ricky Bell,TB,30,4.3,80,2.7,11.4,0
Stump Mitchell,STL,31,1.9,175,5.6,10.9,0
Tony Reed,DEN,68,4.5,156,2.3,10.4,0
Booker Russell,PHI,38,3.2,123,3.2,10.2,4
Archie Griffin,CIN,47,2.9,163,3.5,10.2,3
Adger Armstrong,HOU,31,1.9,146,4.7,9.1,0
Jim Jodat,SEA,31,2.6,106,3.4,8.8,1
Bill Ring,SF,22,1.8,106,4.8,8.8,0
Wayne Wilson,NO,44,2.8,137,3.1,8.6,1
David Hughes,SEA,47,2.9,135,2.9,8.4,0
Greg Pruitt,CLE,31,2.1,124,4.0,8.3,0
Rickey Young,MIN,47,2.9,129,2.7,8.1,0
Jewerl Thomas,LA,34,2.3,118,3.5,7.9,0
Jeff Moore,SEA,1,0.5,15,15.0,7.5,0
Lenvil Elliott,SF,7,1.8,29,4.1,7.2,0
Tommy Vigorito,MIA,35,2.2,116,3.3,7.2,1
Billy Campfield,PHI,31,1.9,115,3.7,7.2,1
Roland Harper,CHI,34,2.3,106,3.1,7.1,1
Larry Canada,DEN,33,2.1,113,3.4,7.1,3
Jarvis Redwine,MIN,5,1.7,20,4.0,6.7,0
Rob Lytle,DEN,30,1.9,106,3.5,6.6,4
Horace Ivory,SEA,9,1.5,38,4.2,6.3,0
Louis Jackson,NYG,27,2.5,68,2.5,6.2,1
Greg Hawthorne,PIT,25,2.5,58,2.3,5.8,2
Cleveland Franklin,BAL,21,2.3,52,2.5,5.8,1
Ronnie Coleman,HOU,21,1.3,91,4.3,5.7,1
Jim Jensen,GB,27,1.8,79,2.9,5.3,0
Curtis Bledsoe,KC,20,1.5,65,3.3,5.0,0
Willie McClendon,CHI,30,1.9,74,2.5,4.6,0
Jim Hargrove,CIN,16,1.1,66,4.1,4.4,1
James Mayberry,ATL,18,1.1,66,3.7,4.1,0
Terry Miller,SEA,2,2.0,4,2.0,4.0,0
Terry Metcalf,WAS,18,1.1,60,3.3,3.8,0
Amos Lawrence,SF,13,1.0,48,3.7,3.7,1
Kenny Lewis,NYJ,6,1.2,18,3.0,3.6,0
Chester Willis,OAK,16,1.1,54,3.4,3.6,1
Robb Riddick,BUF,3,0.3,29,9.7,2.9,0
Timmy Newsome,DAL,13,0.9,38,2.9,2.5,0
Jimmy Rogers,NO,9,0.6,37,4.1,2.5,0
Dave Williams,CHI,2,0.2,19,9.5,2.4,0
Don McCauley,BAL,10,0.6,37,3.7,2.3,0
Tim Wilson,HOU,13,0.8,35,2.7,2.2,0
Steve Howell,MIA,5,0.5,21,4.2,2.1,0
Robert Newhouse,DAL,14,0.9,33,2.4,2.1,0
Clarence Williams,SD,20,1.4,26,1.3,1.9,0
Sam Harrell,MIN,1,0.2,7,7.0,1.8,0
Calvin Hill,CLE,4,0.3,23,5.8,1.6,0
Bo Robinson,ATL,9,0.6,24,2.7,1.6,0
Eric Lane,SEA,8,0.6,22,2.8,1.6,0
Horace King,DET,7,0.4,25,3.6,1.6,0
Rickey Claitt,WAS,3,0.2,19,6.3,1.5,0
Clarence Harmon,WAS,1,0.2,4,4.0,0.8,0
Otis Wonsley,WAS,3,0.2,11,3.7,0.7,0
Randy Love,STL,3,0.2,11,3.7,0.7,0
Rick Moser,PIT,1,0.2,4,4.0,0.7,0
Scott Stauch,NO,2,0.2,6,3.0,0.6,0
Eric Torkelson,GB,1,0.1,4,4.0,0.4,0
Hank Bauer,SD,2,0.1,7,3.5,0.4,0
Willard Harrell,STL,5,0.3,6,1.2,0.4,1
Ray Strong,ATL,3,0.2,6,2.0,0.4,0
Billy Taylor,NYJ,2,0.7,1,0.5,0.3,0
Tony Davis,TB,2,0.1,5,2.5,0.3,0
Andy Johnson,NE,2,0.1,1,0.5,0.1,0
Mike Williams,KC,2,0.7,0,0.0,0.0,0
